Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia,categoriaVia,dia_setmana
2023,Carretera,2023-03-24,C-66,,Flaçà,Gironès,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,,Fregament o col·lisió lateral,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,11.15,Matí,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Carretera,2023-03-11,LP-9221,,Lleida,Segrià,Lleida,0,1,0,1,2,0,0,0,1,1,0,0,0,60.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,Si,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,Vent fort,CapDeSetmana,13.2,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-04-08,B-212,,Sant Martí Sarroca,Alt Penedès,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Xoc contra objecte/obstacle sense sortida prèvia de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,12.2,Matí,Col.lisió d'un vehicle contra un obstacle de la calcada,dis,Altres,Dissabte
2023,Carretera,2023-11-02,TV-2231,,"Secuita, la",Tarragonès,Tarragona,0,1,0,1,2,0,0,1,0,1,0,0,0,40.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,9.0,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-11-04,AP-7,,Vilalba Sasserra,Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,0,1,1,0,0,100.0,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Un sol sentit,Fregament o col·lisió lateral,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,Vent moderat,CapDeSetmana,18.5,Tarda,Col.lisió de vehicles en marxa,dis,Autopista/Autovia,Dissabte
2023,Carretera,2023-07-23,N-II,,Malgrat de Mar,Maresme,Barcelona,1,0,0,1,2,1,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Atropellament,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",CapDeSetmana,23.12,Nit,Atropellament,dg,Nacional,Diumenge
2023,Carretera,2023-10-05,B-20,,Barcelona,Barcelonès,Barcelona,0,1,0,1,3,0,0,0,1,2,0,0,0,100.0,No,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,14.14,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-12-20,B-150,,Castellbisbal,Vallès Occidental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,30.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial insuficient",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,7.57,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-05-30,N-II,,Tordera,Maresme,Barcelona,0,1,0,1,1,0,0,0,0,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,2.11,Nit,Sortida de la calcada sense especificar,dill-dij,Nacional,Dimarts
2023,Carretera,2023-09-30,C-55,,Castellbell i el Vilar,Bages,Barcelona,0,1,2,3,2,0,0,0,1,1,0,0,0,90.0,No,No n'hi ha,Mixt,Carril lent,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Envestida (frontal lateral),,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,11.24,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-06-04,C-66,,Flaçà,Gironès,Girona,0,2,1,3,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,5.4,Nit,Sortida de la calcada sense especificar,dg,Altres,Diumenge
2023,Carretera,2023-09-22,C-59,12.0,Caldes de Montbui,Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,60.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial insuficient",Sols norma prioritat de pas,Doble sentit,Encalç,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,21.18,Tarda,Col.lisió de vehicles en marxa,div,Altres,Divendres
2023,Carretera,2023-03-14,GI-555,,Sils,Selva,Girona,0,1,0,1,2,1,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,Alba o capvespre,Senyal Stop o cedeix pas,Doble sentit,Atropellament,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,19.16,Tarda,Atropellament,dill-dij,Altres,Dimarts
2023,Carretera,2023-11-15,TV-3454,2.0,"Aldea, l'",Baix Ebre,Tarragona,1,1,0,2,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,20.5,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-07-01,C-244,,Vilanova del Camí,Anoia,Barcelona,0,2,1,3,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,6.0,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-04-08,C-244,,"Torre de Claramunt, la",Anoia,Barcelona,0,3,0,3,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,12.3,Matí,Sortida de la calcada sense especificar,dis,Altres,Dissabte
2023,Carretera,2023-09-17,B-10,12.0,Barcelona,Barcelonès,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,80.0,No,Si,Sense Especificar,Carril acceleració,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial insuficient",,Doble sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",CapDeSetmana,23.33,Nit,Bolcada a la calcada,dg,Altres,Diumenge
2023,Carretera,2023-06-10,AP-7,,"Roca del Vallès, la",Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,Mixt,Altres,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Caiguda en la via,,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,9.33,Matí,Bolcada a la calcada,dis,Autopista/Autovia,Dissabte
2023,Carretera,2023-04-26,T-11,,Tarragona,Tarragonès,Tarragona,0,1,0,1,1,0,0,0,0,1,0,0,0,60.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De nit, il·luminació artificial suficient",Senyal Stop o cedeix pas,Un sol sentit,Resta sortides de via,Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,21.11,Tarda,Sortida de la calcada sense especificar,dill-dij,Altres,Dimecres
2023,Carretera,2023-05-02,B-10,,Barcelona,Barcelonès,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,80.0,Si,Si,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,15.24,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij,Altres,Dimarts
2023,Zona urbana,2023-12-15,N-340,1158.0,Tarragona,Tarragonès,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Genérica via,"De nit, il·luminació artificial suficient",Sols marques viàries (inclou pas vianants),Doble sentit,Atropellament,Giratòria,Travessera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,19.2,Tarda,Atropellament,div,Nacional,Divendres
2023,Carretera,2023-05-27,C-13,,Camarasa,Noguera,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,18.34,Tarda,Sortida de la calcada sense especificar,dis,Altres,Dissabte
2023,Carretera,2023-10-04,B-210,1.0,Gavà,Baix Llobregat,Barcelona,0,3,0,3,2,0,0,0,0,2,0,0,0,70.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Carretera,Relliscós,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,12.55,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Zona urbana,2023-08-16,N-II,,Sant Vicenç de Montalt,Maresme,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,50.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Travessera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,11.02,Matí,Col.lisió de vehicles en marxa,dill-dij,Nacional,Dimecres
2023,Carretera,2023-09-05,GI-602,,Sant Climent Sescebes,Alt Empordà,Girona,0,1,0,1,3,1,0,0,0,1,1,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,Obres,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Atropellament,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,17.06,Tarda,Atropellament,dill-dij,Altres,Dimarts
2023,Carretera,2023-09-18,N-260,,Ribera d'Urgellet,Alt Urgell,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,70.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,10.59,Matí,Sortida de la calcada sense especificar,dill-dij,Nacional,Dilluns
2023,Carretera,2023-09-25,T-330,,Horta de Sant Joan,Terra Alta,Tarragona,0,1,1,2,2,0,0,0,0,1,1,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Canvi rasant,"Calma, vent molt suau",Feiners,9.4,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dilluns
2023,Zona urbana,2023-07-10,C-155,11.0,Lliçà de Vall,Vallès Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, sense llum artificial",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Travessera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,22.26,Nit,Col.lisió de vehicles en marxa,dill-dij,Altres,Dilluns
2023,Carretera,2023-05-04,C-32,,Sant Vicenç de Montalt,Maresme,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,2.06,Nit,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-08-21,N-260,,Prullans,Cerdanya,Lleida,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Envestida (frontal lateral),,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,14.27,Tarda,Col.lisió de vehicles en marxa,dill-dij,Nacional,Dilluns
2023,Carretera,2023-04-05,C-62,,Santa Maria de Merlès,Berguedà,Barcelona,0,1,1,2,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Col·lisió frontal,Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,19.17,Tarda,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-09-09,AP-7,,Maçanet de la Selva,Selva,Girona,1,0,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Envestida (frontal lateral),,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,15.31,Tarda,Col.lisió de vehicles en marxa,dis,Autopista/Autovia,Dissabte
2023,Carretera,2023-11-22,C-25,124.0,Rajadell,Bages,Barcelona,0,1,1,2,3,0,0,0,0,2,1,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,11.23,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dimecres
2023,Carretera,2023-05-25,N-II,,Llers,Alt Empordà,Girona,0,1,0,1,3,0,0,0,0,2,1,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,10.03,Matí,Col.lisió de vehicles en marxa,dill-dij,Nacional,Dijous
2023,Carretera,2023-10-29,BV-2115,,Castellet i la Gornal,Alt Penedès,Barcelona,0,1,0,1,3,0,0,0,1,2,0,0,0,70.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Doble sentit,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,13.26,Matí,Sortida de la calcada sense especificar,dg,Altres,Diumenge
2023,Carretera,2023-10-01,BP-5002,,Alella,Maresme,Barcelona,0,1,0,1,3,0,0,0,0,3,0,0,0,,Sense Especificar,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Encalç,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Sense especificar,"Calma, vent molt suau",CapDeSetmana,18.15,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-01-15,C-32,,Sant Pere de Ribes,Garraf,Barcelona,1,0,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,1.28,Nit,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-10-02,A-2,602.0,Sant Vicenç dels Horts,Baix Llobregat,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",,Un sol sentit,Altres,,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,15.23,Tarda,Altres,dill-dij,Autopista/Autovia,Dilluns
2023,Carretera,2023-01-05,BV-5103,,Llinars del Vallès,Vallès Oriental,Barcelona,0,1,0,1,2,0,1,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Envestida (frontal lateral),,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,11.53,Matí,Col.lisió de vehicles en marxa,dill-dij,Altres,Dijous
2023,Carretera,2023-09-30,GI-682,,Lloret de Mar,Selva,Girona,0,2,1,3,2,0,0,0,1,1,0,0,0,100.0,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",CapDeSetmana,13.58,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Zona urbana,2023-03-04,B-520,,Santa Eugènia de Berga,Osona,Barcelona,0,1,0,1,3,0,0,0,1,2,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Travessera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,13.05,Matí,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-10-06,C-53,,Penelles,Noguera,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,999.0,No,No n'hi ha,Sense Especificar,,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Resta sortides de via,,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",Feiners,14.02,Tarda,Sortida de la calcada sense especificar,div,Altres,Divendres
2023,Carretera,2023-06-11,C-55,,Navàs,Bages,Barcelona,0,1,2,3,2,0,0,0,0,2,0,0,0,100.0,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,Doble sentit,Col·lisió frontal,,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,19.21,Tarda,Col.lisió de vehicles en marxa,dg,Altres,Diumenge
2023,Carretera,2023-07-29,C-32,,Sant Vicenç de Montalt,Maresme,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,120.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",,Un sol sentit,Encalç,,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,23.41,Nit,Col.lisió de vehicles en marxa,dis,Altres,Dissabte
2023,Carretera,2023-06-14,C-33,,Montcada i Reixac,Vallès Occidental,Barcelona,1,1,0,2,1,0,0,0,0,1,0,0,0,100.0,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",,,Altres,,Carretera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,3.19,Nit,Altres,dill-dij,Altres,Dimecres
2023,Zona urbana,2023-05-04,BV-1484,,Bigues i Riells del Fai,Vallès Oriental,Barcelona,1,0,1,2,2,1,0,0,0,1,0,0,0,100.0,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, sense llum artificial",Semàfor,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Travessera,Sec i net,Carretera convencional,,,"Calma, vent molt suau",Feiners,22.13,Nit,Atropellament,dill-dij,Altres,Dijous
